50	
0	0	4	3	1	0	9	139	138	4	1	42	5606	2387	16	0	21	865	646	15	0	1	15	20	1	4	62	0	10000	11.5	5	24.55
0	0	7	2	1	0	9	168	144	7	2	37	5421	2473	23	0	30	906	651	12	0	6	15	16	1	5	64	0	10000	11.5	5	23.65
0	0	5	2	0	0	13	137	147	9	0	30	5565	2438	17	1	12	859	646	11	1	1	19	20	1	8	57	1	10000	11.5	5	22.75
0	0	4	3	1	0	14	146	133	5	2	29	5554	2391	23	1	27	891	648	15	0	2	20	16	0	6	69	0	10000	11.5	5	21.85
0	1	7	3	0	0	7	150	125	4	1	34	5612	2383	18	0	19	895	609	10	0	1	20	17	2	5	77	0	10000	11.5	5	20.95
0	1	3	6	0	0	12	146	135	4	1	34	5564	2363	15	0	23	903	681	10	0	3	19	9	3	5	60	0	10000	11.5	5	20.05
1	0	5	5	0	1	4	169	136	8	0	38	5661	2366	12	0	17	863	607	8	0	1	14	16	1	6	61	0	10000	11.5	5	19.15
0	0	2	1	0	0	12	146	125	1	0	34	5607	2431	14	1	35	859	619	11	0	2	14	17	1	8	60	0	10000	11.5	5	18.25
0	1	5	4	0	0	11	159	136	7	0	37	5545	2370	16	1	36	898	634	16	0	1	18	19	1	9	76	0	10000	11.5	5	17.35
0	0	5	3	1	0	7	185	158	1	2	35	5531	2370	24	0	23	905	599	10	0	3	12	23	1	7	95	0	10000	11.5	5	16.45
0	1	4	6	1	0	7	174	152	4	0	40	5451	2417	22	0	33	882	647	15	0	3	24	17	0	5	95	0	10000	11.5	5	15.55
0	2	6	6	0	0	12	184	152	2	1	35	5462	2300	22	3	35	933	683	15	0	1	29	20	1	7	89	0	10000	11.5	5	14.65
0	0	7	3	0	0	10	200	168	5	0	33	5397	2393	24	0	30	919	651	11	0	3	16	21	1	5	103	0	10000	11.5	5	13.75
0	0	9	6	1	0	7	208	150	3	1	46	5216	2389	20	0	29	1025	710	16	0	1	22	21	2	9	109	0	10000	11.5	5	12.85
0	1	3	3	0	0	13	234	162	5	0	43	5223	2420	26	0	35	956	689	19	0	2	19	15	1	3	128	0	10000	11.5	5	11.95
0	1	4	6	0	1	11	204	166	7	1	62	5126	2451	26	0	37	983	704	22	0	4	21	22	2	7	132	0	10000	11.5	5	11.05
0	0	5	3	1	0	10	212	186	7	0	42	5094	2394	23	0	33	1034	706	13	0	1	23	25	4	3	181	0	10000	11.5	5	10.15
0	0	6	7	0	0	15	226	181	9	0	46	4938	2495	25	0	30	1021	718	24	0	4	18	26	5	7	199	0	10000	11.5	5	9.25
0	0	2	4	1	1	12	215	207	4	2	66	4832	2509	26	2	32	1059	738	20	0	2	23	20	0	2	221	0	10000	11.5	5	8.35
0	1	3	1	1	1	7	222	198	7	2	56	4640	2590	30	0	35	1104	750	19	0	4	18	25	3	8	275	0	10000	11.5	5	7.45
0	0	2	5	2	0	12	240	193	13	0	66	4779	2432	22	1	31	1060	775	15	0	1	15	23	1	8	304	0	10000	11.5	5	6.55
0	0	6	7	0	0	19	217	189	9	2	53	4586	2532	16	1	30	1070	786	23	0	1	27	21	2	13	390	0	10000	11.5	5	5.65
0	0	6	3	0	0	10	238	170	7	0	54	4559	2516	24	1	34	1072	770	15	0	4	22	16	3	11	465	0	10000	11.5	5	4.75
1	1	4	4	0	1	13	237	202	6	2	54	4250	2401	16	0	39	1012	710	11	0	2	16	15	0	20	983	0	10000	11.5	5	3.85
0	2	6	9	1	1	16	242	163	9	2	60	3929	2155	20	0	29	932	676	14	0	5	19	21	1	11	1677	0	10000	11.5	5	2.95
0	1	4	1	0	0	10	179	168	4	1	45	3394	1871	26	1	21	780	642	15	1	4	20	16	0	16	2780	0	10000	11.5	5	2.05
0	0	8	1	0	0	10	156	134	3	0	54	2763	1558	19	0	32	719	487	12	0	1	16	20	0	19	3988	0	10000	11.5	5	1.15
0	2	2	3	1	0	7	124	112	3	0	49	2124	1207	13	0	14	553	371	15	0	1	12	8	0	14	5365	0	10000	11.5	5	0.25
0	0	0	3	0	0	10	112	79	6	1	26	1622	916	10	0	17	404	287	5	0	1	10	10	1	23	6457	0	10000	11.5	5	-0.65
0	0	0	0	0	0	8	68	68	2	0	24	1194	678	8	0	16	311	241	5	0	0	5	8	0	32	7332	0	10000	11.5	5	-1.55
0	0	0	1	0	0	2	44	50	0	0	15	874	494	4	0	8	220	155	2	0	1	3	6	0	32	8089	0	10000	11.5	5	-2.45
0	0	1	1	0	0	2	52	34	1	0	10	660	379	7	0	8	180	136	6	0	0	5	3	0	54	8461	0	10000	11.5	5	-3.35
0	0	0	0	0	0	2	31	23	1	0	9	485	301	2	0	8	133	109	5	0	0	2	2	0	52	8835	0	10000	11.5	5	-4.25
0	0	1	1	0	0	1	35	23	0	0	3	383	252	1	0	3	94	75	1	0	0	4	1	0	77	9045	0	10000	11.5	5	-5.15
0	0	1	2	0	0	0	19	17	0	0	5	266	183	1	0	3	84	45	3	0	0	2	2	1	93	9273	0	10000	11.5	5	-6.05
0	0	1	0	0	0	0	15	17	0	0	7	210	131	2	0	3	72	41	2	0	0	5	3	0	138	9353	0	10000	11.5	5	-6.95
0	1	0	0	0	0	1	11	9	0	0	5	143	107	1	0	4	36	35	0	0	0	0	0	0	191	9456	0	10000	11.5	5	-7.85
0	0	0	0	0	0	1	7	9	0	0	1	119	74	1	0	1	37	28	4	0	0	0	0	0	232	9486	0	10000	11.5	5	-8.75
0	0	0	1	0	0	0	6	10	1	0	1	90	65	0	0	1	26	17	1	0	0	1	0	0	349	9431	0	10000	11.5	5	-9.65
0	0	0	0	0	0	1	8	6	0	0	1	71	46	1	0	1	16	16	0	0	0	0	0	0	475	9358	0	10000	11.5	5	-10.55
0	0	0	0	0	0	0	3	5	0	0	1	46	37	0	0	1	23	18	0	0	0	1	0	0	531	9334	0	10000	11.5	5	-11.45
0	0	0	0	0	0	0	3	3	0	0	0	28	16	2	0	0	6	9	0	0	0	1	0	0	761	9171	0	10000	11.5	5	-12.35
0	0	0	0	0	0	0	6	2	0	0	0	22	22	0	0	0	14	7	0	0	0	0	0	0	1041	8886	0	10000	11.5	5	-13.25
0	0	0	0	0	0	0	3	1	0	0	2	14	16	0	0	0	5	8	0	0	0	0	0	1	1355	8595	0	10000	11.5	5	-14.15
0	0	0	0	0	0	0	1	2	0	0	0	11	15	1	0	0	4	6	0	0	0	0	0	0	1822	8138	0	10000	11.5	5	-15.05
0	0	0	0	0	0	1	1	3	0	0	0	3	6	2	0	0	4	3	0	0	0	0	0	0	2466	7511	0	10000	11.5	5	-15.95
0	0	0	0	0	0	0	0	1	0	0	1	7	6	0	0	0	2	1	0	0	0	0	0	0	3288	6694	0	10000	11.5	5	-16.85
0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	4	1	0	0	0	0	0	0	4294	5695	0	10000	11.5	5	-17.75
0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2	2	0	0	0	1	0	0	5775	4216	0	10000	11.5	5	-18.65
0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	7377	2618	0	10000	11.5	5	-19.55
