50	
0	0	2	1	0	0	4	73	61	1	0	46	2846	2063	16	1	41	2645	1968	20	0	6	47	51	5	18	85	0	10000	13	13	24.55
0	0	1	0	1	0	5	84	61	1	0	45	2801	2146	16	1	33	2594	1962	31	0	4	55	59	3	9	88	0	10000	13	13	23.65
0	0	4	1	0	1	4	60	65	2	1	43	2811	2147	25	0	35	2620	1921	22	0	7	59	62	2	13	95	0	10000	13	13	22.75
0	0	1	3	0	0	11	74	67	5	0	47	2804	2076	31	0	31	2637	1946	31	0	1	61	58	6	12	98	0	10000	13	13	21.85
0	0	1	3	0	0	7	65	67	3	0	38	2814	2210	35	1	44	2606	1870	21	0	7	61	51	3	13	80	0	10000	13	13	20.95
0	1	3	1	0	0	9	60	63	7	0	54	2807	2126	28	0	42	2623	1902	25	0	3	74	54	2	11	105	0	10000	13	13	20.05
0	0	0	1	0	0	12	87	73	5	0	45	2795	2064	26	0	46	2533	2058	36	1	6	53	59	5	12	83	0	10000	13	13	19.15
0	1	4	2	0	0	2	69	75	5	1	50	2726	2092	26	0	48	2637	1978	37	0	1	60	52	2	10	122	0	10000	13	13	18.25
0	1	2	3	0	0	4	74	74	6	0	48	2667	2156	28	0	39	2671	1955	25	0	4	67	49	4	18	105	0	10000	13	13	17.35
0	0	2	1	1	0	6	68	67	4	1	53	2852	2126	17	1	40	2547	1927	34	0	9	65	62	2	13	102	0	10000	13	13	16.45
0	0	2	2	0	1	10	81	57	2	1	55	2751	2105	31	1	50	2610	1947	33	0	1	58	72	5	9	116	0	10000	13	13	15.55
0	1	0	0	0	0	4	70	68	2	1	45	2721	2140	37	0	39	2659	1909	37	0	6	60	59	6	10	126	0	10000	13	13	14.65
0	0	3	1	0	0	6	75	75	6	1	42	2690	2146	42	0	46	2608	1926	38	0	6	69	70	6	15	129	0	10000	13	13	13.75
0	0	0	3	0	0	6	86	60	4	0	52	2626	2162	22	0	51	2646	1940	45	0	3	65	68	2	19	140	0	10000	13	13	12.85
0	0	5	0	0	0	3	78	77	3	0	44	2755	2140	33	0	38	2589	1894	39	1	6	59	77	2	13	144	0	10000	13	13	11.95
0	0	2	4	0	0	7	76	75	6	0	36	2701	2123	36	0	53	2563	1957	30	0	2	47	69	6	16	191	0	10000	13	13	11.05
0	0	5	5	0	0	9	86	66	2	1	51	2653	2110	38	1	49	2607	1931	33	0	5	64	65	2	15	202	0	10000	13	13	10.15
0	0	1	3	0	0	10	93	69	2	1	54	2629	2107	23	0	58	2613	1912	33	0	3	63	52	3	11	260	0	10000	13	13	9.25
0	1	3	0	0	0	7	75	75	2	0	49	2648	2194	37	1	49	2491	1923	32	0	7	63	59	3	14	267	0	10000	13	13	8.35
0	0	3	1	0	0	4	96	74	1	0	67	2665	2168	36	0	47	2499	1902	33	0	3	48	60	4	12	277	0	10000	13	13	7.45
0	0	2	1	0	0	7	91	75	5	1	46	2635	2062	42	0	53	2511	1953	26	1	1	60	60	9	18	341	0	10000	13	13	6.55
0	1	2	1	1	0	6	90	82	4	0	58	2565	2116	29	1	52	2509	1893	22	0	2	77	72	5	16	396	0	10000	13	13	5.65
0	1	0	0	1	0	6	66	90	7	0	52	2582	2034	26	1	42	2471	1862	29	0	6	78	59	3	13	571	0	10000	13	13	4.75
0	0	2	1	0	0	5	82	82	3	2	48	2522	1959	25	1	57	2282	1764	24	0	6	70	62	2	20	981	0	10000	13	13	3.85
0	0	4	2	0	0	4	80	74	3	1	46	2238	1739	32	0	41	2151	1689	28	0	4	56	60	4	14	1730	0	10000	13	13	2.95
0	0	0	0	0	1	2	61	56	5	0	51	1906	1645	26	0	43	1875	1448	32	0	1	46	45	7	18	2732	0	10000	13	13	2.05
0	0	0	4	0	0	3	60	54	3	2	40	1616	1242	27	0	38	1613	1193	22	0	3	41	31	0	21	3987	0	10000	13	13	1.15
0	0	0	0	0	0	5	49	37	3	1	23	1327	1026	18	1	23	1216	906	19	0	0	30	34	1	33	5248	0	10000	13	13	0.25
0	0	0	0	0	0	2	44	33	0	0	28	875	767	7	2	30	890	664	13	0	2	31	23	2	23	6564	0	10000	13	13	-0.65
0	0	0	0	0	0	0	31	26	0	0	14	638	582	6	0	22	667	540	13	0	1	27	20	1	28	7384	0	10000	13	13	-1.55
0	1	0	2	1	0	0	23	18	0	0	19	536	393	10	0	15	489	374	10	0	0	10	11	0	29	8059	0	10000	13	13	-2.45
0	0	1	1	0	0	1	14	8	0	0	7	387	317	10	0	10	374	312	2	0	0	15	13	0	43	8485	0	10000	13	13	-3.35
0	0	0	0	0	0	0	15	12	1	0	5	285	242	5	0	6	263	185	10	0	0	12	7	0	60	8892	0	10000	13	13	-4.25
0	0	0	0	0	0	1	8	10	0	0	5	217	185	2	0	5	194	181	6	0	1	4	9	0	76	9096	0	10000	13	13	-5.15
0	0	0	1	0	0	0	5	8	0	0	6	143	151	0	0	6	163	127	3	0	0	3	5	1	127	9251	0	10000	13	13	-6.05
0	0	0	0	0	0	0	6	4	1	0	3	111	112	2	0	1	115	106	3	0	0	2	3	0	150	9381	0	10000	13	13	-6.95
0	0	0	0	0	0	1	1	5	0	0	0	85	89	6	1	2	97	69	1	0	1	1	3	0	175	9463	0	10000	13	13	-7.85
0	0	0	0	0	0	2	4	3	0	0	0	64	70	1	0	1	68	66	3	0	0	3	1	0	243	9471	0	10000	13	13	-8.75
0	0	1	0	0	0	0	4	1	0	0	2	52	42	0	0	1	43	39	1	0	0	3	4	0	324	9483	0	10000	13	13	-9.65
0	0	0	0	0	0	0	3	2	0	0	0	37	38	1	0	1	37	38	0	0	0	2	2	0	438	9401	0	10000	13	13	-10.55
0	0	0	0	0	0	0	1	0	0	0	0	31	19	0	0	1	27	23	1	0	0	0	0	0	584	9313	0	10000	13	13	-11.45
0	0	0	0	0	0	0	0	1	0	0	0	21	14	1	0	1	29	23	1	0	0	2	0	0	767	9140	0	10000	13	13	-12.35
0	0	0	0	0	0	0	0	0	0	0	0	15	14	0	0	1	28	14	1	0	0	2	2	1	1002	8920	0	10000	13	13	-13.25
0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	10	17	1	0	0	2	0	0	1350	8598	0	10000	13	13	-14.15
0	0	0	0	0	0	1	1	1	0	0	0	6	5	0	0	0	10	4	0	0	0	2	0	0	1862	8108	0	10000	13	13	-15.05
0	0	0	0	0	0	0	0	1	0	0	0	5	5	0	0	1	6	6	0	0	0	0	0	0	2363	7613	0	10000	13	13	-15.95
0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	3	4	0	0	0	0	1	0	3286	6698	0	10000	13	13	-16.85
0	0	0	0	0	0	0	1	1	0	0	1	5	3	0	0	1	6	4	0	0	0	1	0	0	4211	5766	0	10000	13	13	-17.75
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	5848	4148	0	10000	13	13	-18.65
0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	7364	2629	0	10000	13	13	-19.55
