50	
0	0	0	0	0	0	0	4	6	0	0	1	9876	51	2	0	4	34	16	1	0	0	0	1	0	0	4	0	10000	3.5	1.5	24.55
0	0	0	0	0	0	0	11	2	0	0	2	9924	35	0	0	0	17	8	0	0	0	0	0	0	0	1	0	10000	3.5	1.5	23.65
0	0	0	0	0	0	0	1	0	0	0	0	9992	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10000	3.5	1.5	22.75
0	0	0	0	0	0	0	0	0	0	0	0	9999	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	3.5	1.5	21.85
0	0	0	0	0	0	0	0	0	0	0	0	9998	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10000	3.5	1.5	20.95
0	0	0	0	0	0	0	0	0	0	0	0	9995	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	10000	3.5	1.5	20.05
0	0	0	0	0	0	1	2	1	0	0	1	9989	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10000	3.5	1.5	19.15
0	0	0	0	0	0	0	2	1	0	0	2	9977	8	0	0	0	6	3	0	0	0	0	0	0	0	1	0	10000	3.5	1.5	18.25
0	0	0	0	0	0	1	6	2	0	0	2	9929	18	0	0	1	25	11	1	0	0	1	0	0	0	3	0	10000	3.5	1.5	17.35
0	0	0	0	0	0	0	13	5	0	0	10	9893	26	0	0	2	33	10	0	0	0	1	2	0	0	5	0	10000	3.5	1.5	16.45
0	1	1	0	0	0	2	15	11	0	0	7	9806	71	2	0	3	55	18	1	0	0	0	0	0	1	6	0	10000	3.5	1.5	15.55
0	0	3	1	0	0	4	39	16	1	0	14	9702	95	3	0	7	80	20	2	0	0	1	0	0	0	12	0	10000	3.5	1.5	14.65
0	0	1	2	0	0	8	57	16	0	0	28	9538	153	0	0	14	128	34	0	0	1	2	0	0	1	17	0	10000	3.5	1.5	13.75
0	2	0	0	0	1	6	79	32	1	0	38	9386	199	2	0	18	161	47	1	0	0	0	2	0	0	25	0	10000	3.5	1.5	12.85
0	0	3	0	0	0	13	117	43	0	1	40	9185	277	0	1	18	190	67	4	0	0	4	1	1	0	35	0	10000	3.5	1.5	11.95
0	1	4	3	0	0	15	123	51	2	1	69	8977	300	0	0	27	266	86	1	0	1	3	4	2	1	63	0	10000	3.5	1.5	11.05
0	1	4	2	1	1	27	166	73	0	2	70	8741	387	5	0	22	290	107	1	0	0	8	4	2	1	85	0	10000	3.5	1.5	10.15
0	1	0	3	0	0	23	178	78	0	1	93	8492	466	1	1	32	394	119	1	0	2	5	4	0	3	103	0	10000	3.5	1.5	9.25
0	4	6	1	0	0	31	238	75	3	1	107	8272	484	5	0	35	463	125	6	0	2	12	2	0	3	125	0	10000	3.5	1.5	8.35
0	1	8	2	1	1	26	285	88	2	2	135	8084	540	6	0	56	444	120	4	1	1	7	9	0	6	171	0	10000	3.5	1.5	7.45
0	1	3	5	0	0	28	274	91	2	1	150	7890	595	5	0	37	504	159	2	1	5	11	2	0	3	231	0	10000	3.5	1.5	6.55
0	1	6	1	0	0	27	282	102	0	1	138	7692	639	4	1	67	544	169	6	0	2	10	4	0	2	302	0	10000	3.5	1.5	5.65
0	1	5	1	0	0	37	302	119	2	1	152	7495	631	6	0	53	572	161	4	0	2	9	7	0	2	438	0	10000	3.5	1.5	4.75
0	0	5	2	1	1	47	291	138	1	2	173	6956	672	2	1	44	579	153	5	0	4	7	4	1	5	906	0	10000	3.5	1.5	3.85
0	1	3	2	2	4	46	314	119	2	1	140	6454	607	6	2	46	486	167	7	0	4	6	4	0	7	1570	0	10000	3.5	1.5	2.95
0	1	4	1	0	1	35	262	109	5	0	124	5488	556	9	2	60	515	151	0	0	0	9	7	2	7	2652	0	10000	3.5	1.5	2.05
0	1	2	1	0	1	26	263	89	5	3	142	4458	464	3	1	34	428	109	6	0	2	6	5	0	23	3928	0	10000	3.5	1.5	1.15
