1328
3279
0 0 16 3
1 1 16 3
2 0 17 3
3 1 17 3
4 0 14 3
5 1 14 3
6 0 15 3
7 1 15 3
12 1 13 3
13 0 13 3
14 1 12 3
15 0 12 3
32 0 4 3
33 1 4 3
34 0 5 3
35 1 5 3
36 0 2 3
37 1 2 3
38 0 3 3
39 1 3 3
44 1 1 3
45 0 1 3
46 1 0 3
47 0 0 3
48 0 6 3
49 1 6 3
50 0 7 3
51 1 7 3
52 0 8 3
53 1 8 3
54 0 9 3
55 1 9 3
60 1 11 3
61 0 11 3
62 1 10 3
63 0 10 3
64 0 18 3
65 1 18 3
66 0 19 3
67 1 19 3
68 0 20 3
69 1 20 3
70 0 21 3
71 1 21 3
76 1 23 3
77 0 23 3
78 1 22 3
79 0 22 3
128 19 45 0
129 19 45 1
130 19 44 0
131 19 44 1
132 18 45 0
133 18 45 1
134 18 44 0
135 18 44 1
136 16 44 1
137 16 44 0
138 16 45 1
139 16 45 0
140 17 44 1
141 17 44 0
142 17 45 1
143 17 45 0
160 19 47 0
161 19 47 1
162 19 46 0
163 19 46 1
164 18 47 0
165 18 47 1
166 18 46 0
167 18 46 1
168 16 46 1
169 16 46 0
170 16 47 1
171 16 47 0
172 17 46 1
173 17 46 0
174 17 47 1
175 17 47 0
176 20 47 0
177 20 47 1
178 20 46 0
179 20 46 1
180 21 47 0
181 21 47 1
182 21 46 0
183 21 46 1
184 23 46 1
185 23 46 0
186 23 47 1
187 23 47 0
188 22 46 1
189 22 46 0
190 22 47 1
191 22 47 0
192 20 45 0
193 20 45 1
194 20 44 0
195 20 44 1
196 21 45 0
197 21 45 1
198 21 44 0
199 21 44 1
200 23 44 1
201 23 44 0
202 23 45 1
203 23 45 0
204 22 44 1
205 22 44 0
206 22 45 1
207 22 45 0
256 19 41 0
257 19 41 1
258 19 40 0
259 19 40 1
260 18 41 0
261 18 41 1
262 18 40 0
263 18 40 1
264 16 40 1
265 16 40 0
266 16 41 1
267 16 41 0
268 17 40 1
269 17 40 0
270 17 41 1
271 17 41 0
288 19 43 0
289 19 43 1
290 19 42 0
291 19 42 1
292 18 43 0
293 18 43 1
294 18 42 0
295 18 42 1
296 16 42 1
297 16 42 0
298 16 43 1
299 16 43 0
300 17 42 1
301 17 42 0
302 17 43 1
303 17 43 0
304 20 43 0
305 20 43 1
306 20 42 0
307 20 42 1
308 21 43 0
309 21 43 1
310 21 42 0
311 21 42 1
312 23 42 1
313 23 42 0
314 23 43 1
315 23 43 0
316 22 42 1
317 22 42 0
318 22 43 1
319 22 43 0
320 20 41 0
321 20 41 1
322 20 40 0
323 20 40 1
324 21 41 0
325 21 41 1
326 21 40 0
327 21 40 1
328 23 40 1
329 23 40 0
330 23 41 1
331 23 41 0
332 22 40 1
333 22 40 0
334 22 41 1
335 22 41 0
384 19 37 0
385 19 37 1
386 19 36 0
387 19 36 1
388 18 37 0
389 18 37 1
390 18 36 0
391 18 36 1
392 16 36 1
393 16 36 0
394 16 37 1
395 16 37 0
396 17 36 1
397 17 36 0
398 17 37 1
399 17 37 0
416 19 39 0
417 19 39 1
418 19 38 0
419 19 38 1
420 18 39 0
421 18 39 1
422 18 38 0
423 18 38 1
424 16 38 1
425 16 38 0
426 16 39 1
427 16 39 0
428 17 38 1
429 17 38 0
430 17 39 1
431 17 39 0
432 20 39 0
433 20 39 1
434 20 38 0
435 20 38 1
436 21 39 0
437 21 39 1
438 21 38 0
439 21 38 1
440 23 38 1
441 23 38 0
442 23 39 1
443 23 39 0
444 22 38 1
445 22 38 0
446 22 39 1
447 22 39 0
448 20 37 0
449 20 37 1
450 20 36 0
451 20 36 1
452 21 37 0
453 21 37 1
454 21 36 0
455 21 36 1
456 23 36 1
457 23 36 0
458 23 37 1
459 23 37 0
460 22 36 1
461 22 36 0
462 22 37 1
463 22 37 0
512 19 33 0
513 19 33 1
514 19 32 0
515 19 32 1
516 18 33 0
517 18 33 1
518 18 32 0
519 18 32 1
520 16 32 1
521 16 32 0
522 16 33 1
523 16 33 0
524 17 32 1
525 17 32 0
526 17 33 1
527 17 33 0
544 19 35 0
545 19 35 1
546 19 34 0
547 19 34 1
548 18 35 0
549 18 35 1
550 18 34 0
551 18 34 1
552 16 34 1
553 16 34 0
554 16 35 1
555 16 35 0
556 17 34 1
557 17 34 0
558 17 35 1
559 17 35 0
560 20 35 0
561 20 35 1
562 20 34 0
563 20 34 1
564 21 35 0
565 21 35 1
566 21 34 0
567 21 34 1
568 23 34 1
569 23 34 0
570 23 35 1
571 23 35 0
572 22 34 1
573 22 34 0
574 22 35 1
575 22 35 0
576 20 33 0
577 20 33 1
578 20 32 0
579 20 32 1
580 21 33 0
581 21 33 1
582 21 32 0
583 21 32 1
584 23 32 1
585 23 32 0
586 23 33 1
587 23 33 0
588 22 32 1
589 22 32 0
590 22 33 1
591 22 33 0
640 19 29 0
641 19 29 1
642 19 28 0
643 19 28 1
644 18 29 0
645 18 29 1
646 18 28 0
647 18 28 1
648 16 28 1
649 16 28 0
650 16 29 1
651 16 29 0
652 17 28 1
653 17 28 0
654 17 29 1
655 17 29 0
672 19 31 0
673 19 31 1
674 19 30 0
675 19 30 1
676 18 31 0
677 18 31 1
678 18 30 0
679 18 30 1
680 16 30 1
681 16 30 0
682 16 31 1
683 16 31 0
684 17 30 1
685 17 30 0
686 17 31 1
687 17 31 0
688 20 31 0
689 20 31 1
690 20 30 0
691 20 30 1
692 21 31 0
693 21 31 1
694 21 30 0
695 21 30 1
696 23 30 1
697 23 30 0
698 23 31 1
699 23 31 0
700 22 30 1
701 22 30 0
702 22 31 1
703 22 31 0
704 20 29 0
705 20 29 1
706 20 28 0
707 20 28 1
708 21 29 0
709 21 29 1
710 21 28 0
711 21 28 1
712 23 28 1
713 23 28 0
714 23 29 1
715 23 29 0
716 22 28 1
717 22 28 0
718 22 29 1
719 22 29 0
768 19 25 0
769 19 25 1
770 19 24 0
771 19 24 1
772 18 25 0
773 18 25 1
774 18 24 0
775 18 24 1
776 16 24 1
777 16 24 0
778 16 25 1
779 16 25 0
780 17 24 1
781 17 24 0
782 17 25 1
783 17 25 0
800 19 27 0
801 19 27 1
802 19 26 0
803 19 26 1
804 18 27 0
805 18 27 1
806 18 26 0
807 18 26 1
808 16 26 1
809 16 26 0
810 16 27 1
811 16 27 0
812 17 26 1
813 17 26 0
814 17 27 1
815 17 27 0
816 20 27 0
817 20 27 1
818 20 26 0
819 20 26 1
820 21 27 0
821 21 27 1
822 21 26 0
823 21 26 1
824 23 26 1
825 23 26 0
826 23 27 1
827 23 27 0
828 22 26 1
829 22 26 0
830 22 27 1
831 22 27 0
832 20 25 0
833 20 25 1
834 20 24 0
835 20 24 1
836 21 25 0
837 21 25 1
838 21 24 0
839 21 24 1
840 23 24 1
841 23 24 0
842 23 25 1
843 23 25 0
844 22 24 1
845 22 24 0
846 22 25 1
847 22 25 0
896 19 21 0
897 19 21 1
898 19 20 0
899 19 20 1
900 18 21 0
901 18 21 1
902 18 20 0
903 18 20 1
904 16 20 1
905 16 20 0
906 16 21 1
907 16 21 0
908 17 20 1
909 17 20 0
910 17 21 1
911 17 21 0
928 19 23 0
929 19 23 1
930 19 22 0
931 19 22 1
932 18 23 0
933 18 23 1
934 18 22 0
935 18 22 1
936 16 22 1
937 16 22 0
938 16 23 1
939 16 23 0
940 17 22 1
941 17 22 0
942 17 23 1
943 17 23 0
944 20 23 0
945 20 23 1
946 20 22 0
947 20 22 1
948 21 23 0
949 21 23 1
950 21 22 0
951 21 22 1
952 23 22 1
953 23 22 0
954 23 23 1
955 23 23 0
956 22 22 1
957 22 22 0
958 22 23 1
959 22 23 0
960 20 21 0
961 20 21 1
962 20 20 0
963 20 20 1
964 21 21 0
965 21 21 1
966 21 20 0
967 21 20 1
968 23 20 1
969 23 20 0
970 23 21 1
971 23 21 0
972 22 20 1
973 22 20 0
974 22 21 1
975 22 21 0
1024 19 17 0
1025 19 17 1
1026 19 16 0
1027 19 16 1
1028 18 17 0
1029 18 17 1
1030 18 16 0
1031 18 16 1
1032 16 16 1
1033 16 16 0
1034 16 17 1
1035 16 17 0
1036 17 16 1
1037 17 16 0
1038 17 17 1
1039 17 17 0
1056 19 19 0
1057 19 19 1
1058 19 18 0
1059 19 18 1
1060 18 19 0
1061 18 19 1
1062 18 18 0
1063 18 18 1
1064 16 18 1
1065 16 18 0
1066 16 19 1
1067 16 19 0
1068 17 18 1
1069 17 18 0
1070 17 19 1
1071 17 19 0
1072 20 19 0
1073 20 19 1
1074 20 18 0
1075 20 18 1
1076 21 19 0
1077 21 19 1
1078 21 18 0
1079 21 18 1
1080 23 18 1
1081 23 18 0
1082 23 19 1
1083 23 19 0
1084 22 18 1
1085 22 18 0
1086 22 19 1
1087 22 19 0
1088 20 17 0
1089 20 17 1
1090 20 16 0
1091 20 16 1
1092 21 17 0
1093 21 17 1
1094 21 16 0
1095 21 16 1
1096 23 16 1
1097 23 16 0
1098 23 17 1
1099 23 17 0
1100 22 16 1
1101 22 16 0
1102 22 17 1
1103 22 17 0
1152 19 13 0
1153 19 13 1
1154 19 12 0
1155 19 12 1
1156 18 13 0
1157 18 13 1
1158 18 12 0
1159 18 12 1
1160 16 12 1
1161 16 12 0
1162 16 13 1
1163 16 13 0
1164 17 12 1
1165 17 12 0
1166 17 13 1
1167 17 13 0
1184 19 15 0
1185 19 15 1
1186 19 14 0
1187 19 14 1
1188 18 15 0
1189 18 15 1
1190 18 14 0
1191 18 14 1
1192 16 14 1
1193 16 14 0
1194 16 15 1
1195 16 15 0
1196 17 14 1
1197 17 14 0
1198 17 15 1
1199 17 15 0
1200 20 15 0
1201 20 15 1
1202 20 14 0
1203 20 14 1
1204 21 15 0
1205 21 15 1
1206 21 14 0
1207 21 14 1
1208 23 14 1
1209 23 14 0
1210 23 15 1
1211 23 15 0
1212 22 14 1
1213 22 14 0
1214 22 15 1
1215 22 15 0
1216 20 13 0
1217 20 13 1
1218 20 12 0
1219 20 12 1
1220 21 13 0
1221 21 13 1
1222 21 12 0
1223 21 12 1
1224 23 12 1
1225 23 12 0
1226 23 13 1
1227 23 13 0
1228 22 12 1
1229 22 12 0
1230 22 13 1
1231 22 13 0
2048 0 0 2
2049 0 1 2
2050 0 2 2
2051 0 3 2
2052 0 4 2
2053 0 5 2
2054 0 6 2
2055 0 7 2
2056 0 8 2
2057 0 9 2
2058 0 10 2
2059 0 11 2
2060 0 12 2
2061 0 13 2
2062 0 14 2
2063 0 15 2
2064 0 16 2
2065 0 17 2
2066 0 18 2
2067 0 19 2
2068 0 20 2
2069 0 21 2
2070 0 22 2
2071 0 23 2
2072 0 24 2
2073 0 25 2
2074 0 26 2
2075 0 27 2
2076 0 28 2
2077 0 29 2
2078 0 30 2
2079 0 31 2
2080 0 32 2
2081 0 33 2
2082 0 34 2
2083 0 35 2
2084 0 36 2
2085 0 37 2
2086 0 38 2
2087 0 39 2
2088 0 40 2
2089 0 41 2
2090 0 42 2
2091 0 43 2
2092 0 44 2
2093 0 45 2
2094 0 46 2
2095 0 47 2
2096 0 48 2
2097 0 49 2
2098 0 50 2
2099 0 51 2
2100 0 52 2
2101 0 53 2
2102 0 54 2
2103 0 55 2
2104 0 56 2
2105 0 57 2
2106 0 58 2
2107 0 59 2
2108 0 60 2
2109 0 61 2
2110 0 62 2
2111 0 63 2
2112 0 64 2
2113 0 65 2
2114 0 66 2
2115 0 67 2
