50	
0	0	1	1	0	0	7	72	61	5	0	47	6723	1156	6	0	36	1251	526	10	0	3	19	17	0	4	55	0	10000	8	7	24.55
0	0	3	2	0	0	5	92	74	4	0	44	6693	1203	11	1	21	1228	510	13	0	3	21	19	1	9	43	0	10000	8	7	23.65
0	0	2	1	0	0	4	83	65	4	0	35	6764	1158	11	0	44	1225	493	12	0	1	14	19	0	3	62	0	10000	8	7	22.75
0	0	0	2	0	0	6	83	68	2	1	53	6862	1121	11	0	40	1176	480	7	0	1	23	12	2	3	47	0	10000	8	7	21.85
0	0	3	1	0	1	6	80	57	2	2	45	6836	1128	11	0	32	1165	520	3	0	3	22	15	0	8	60	0	10000	8	7	20.95
0	0	1	0	0	0	7	81	67	3	2	44	6918	1127	11	2	32	1119	484	3	0	1	17	24	0	7	50	0	10000	8	7	20.05
0	0	4	2	0	0	6	88	74	3	0	50	6943	1078	8	2	29	1128	479	10	0	2	22	13	1	8	50	0	10000	8	7	19.15
0	1	4	2	0	0	4	82	67	3	0	43	6985	1021	11	0	36	1123	516	9	0	5	23	12	3	7	43	0	10000	8	7	18.25
0	0	1	0	0	0	9	88	62	0	0	51	6903	1075	15	0	31	1150	498	11	0	2	19	21	1	3	60	0	10000	8	7	17.35
0	0	2	1	0	0	8	95	58	0	0	59	6940	1063	8	0	36	1172	449	11	0	2	17	14	1	6	58	0	10000	8	7	16.45
0	1	3	2	0	0	4	91	66	4	1	60	6802	1108	17	0	37	1201	470	9	0	2	24	21	0	2	75	0	10000	8	7	15.55
0	1	0	5	0	0	7	100	58	1	0	58	6715	1188	11	0	49	1203	491	11	0	3	16	12	1	4	66	0	10000	8	7	14.65
0	0	4	2	0	0	5	97	84	3	0	59	6534	1193	7	0	42	1291	524	8	0	3	24	19	1	6	94	0	10000	8	7	13.75
0	1	2	1	0	1	7	131	72	2	1	71	6422	1228	10	1	52	1261	575	13	0	2	19	21	1	5	101	0	10000	8	7	12.85
0	1	3	1	0	1	11	99	96	1	1	67	6280	1312	11	0	54	1291	604	9	0	3	24	21	1	3	106	0	10000	8	7	11.95
0	1	1	1	0	0	11	143	89	4	2	67	6075	1350	13	1	62	1405	581	13	0	4	25	22	0	6	124	0	10000	8	7	11.05
0	2	3	5	0	0	20	125	97	5	0	81	5932	1396	16	0	55	1422	626	18	0	5	24	11	5	6	146	0	10000	8	7	10.15
0	1	1	2	0	0	8	154	96	1	0	92	5807	1395	16	0	47	1507	625	15	0	5	25	21	3	0	179	0	10000	8	7	9.25
0	0	2	7	1	0	12	164	111	4	2	101	5674	1435	18	1	60	1466	630	21	0	2	35	18	0	6	230	0	10000	8	7	8.35
0	0	1	0	1	2	12	148	101	3	0	109	5626	1411	20	3	58	1543	641	19	0	4	31	33	1	5	228	0	10000	8	7	7.45
0	3	5	3	0	1	16	151	114	3	0	87	5620	1407	14	1	57	1505	628	14	0	3	33	19	0	11	305	0	10000	8	7	6.55
0	0	4	2	0	0	14	155	104	2	2	97	5490	1507	16	1	58	1496	651	16	2	5	26	22	3	7	320	0	10000	8	7	5.65
0	1	3	4	0	0	16	150	115	2	2	125	5320	1401	14	1	75	1528	668	8	0	5	30	22	0	5	505	0	10000	8	7	4.75
0	1	5	1	0	0	16	152	104	5	3	94	4991	1403	22	0	60	1450	675	9	0	2	33	24	0	10	940	0	10000	8	7	3.85
