100	
1	8	22	24	4	5	76	290	195	32	24	287	5702	805	60	29	227	1141	500	36	6	31	93	63	8	252	0	79	10000	4.5	6.5	24.775
2	12	16	25	4	11	86	256	170	26	25	314	5688	772	49	18	248	1216	469	46	5	37	88	64	12	261	0	80	10000	4.5	6.5	24.325
1	14	22	21	6	5	71	276	182	28	24	263	5708	764	45	24	221	1207	514	52	2	40	82	68	6	268	0	86	10000	4.5	6.5	23.875
2	8	23	20	3	10	89	268	187	25	29	305	5585	843	62	25	230	1214	450	42	5	48	107	72	12	269	0	67	10000	4.5	6.5	23.425
1	14	23	18	6	9	88	293	198	17	28	271	5659	844	58	21	202	1184	468	36	5	46	95	69	13	244	0	90	10000	4.5	6.5	22.975
3	9	29	23	4	5	92	323	197	29	23	273	5694	741	54	20	238	1178	496	43	6	31	87	70	7	258	0	67	10000	4.5	6.5	22.525
2	12	35	20	7	8	75	283	205	22	19	296	5691	730	66	20	231	1197	495	47	5	27	89	72	13	246	0	87	10000	4.5	6.5	22.075
3	11	25	13	3	13	96	291	192	18	20	276	5590	812	47	15	227	1249	506	45	6	31	103	63	8	261	0	76	10000	4.5	6.5	21.625
1	10	30	15	4	14	109	282	214	26	25	307	5701	769	54	11	225	1089	510	50	2	41	88	74	6	265	0	78	10000	4.5	6.5	21.175
4	13	27	24	7	10	83	338	191	27	22	313	5617	751	47	22	241	1196	455	49	7	50	111	59	13	238	0	85	10000	4.5	6.5	20.725
3	14	35	21	2	6	102	319	198	25	31	327	5505	819	61	20	225	1208	493	44	6	39	100	77	9	226	0	85	10000	4.5	6.5	20.275
2	12	27	14	5	13	93	298	188	33	25	323	5563	838	43	18	230	1174	486	50	3	48	95	58	8	271	0	82	10000	4.5	6.5	19.825
0	14	31	19	6	9	93	285	219	40	21	331	5416	850	71	13	242	1238	477	51	4	47	118	56	16	252	0	81	10000	4.5	6.5	19.375
