100	
3	8	21	15	0	22	110	244	117	18	24	386	5662	528	39	32	329	1477	362	26	4	56	112	52	6	253	0	94	10000	1	8	24.775
3	9	21	8	1	16	113	257	129	20	24	433	5610	548	44	27	339	1428	394	23	11	62	106	62	7	241	0	64	10000	1	8	24.325
3	14	20	13	4	23	98	256	121	18	30	420	5641	522	44	30	306	1409	405	24	9	52	113	64	9	276	0	76	10000	1	8	23.875
1	16	27	19	2	20	108	228	138	13	32	452	5565	547	46	30	304	1452	400	50	7	42	117	59	5	242	0	78	10000	1	8	23.425
6	9	24	14	3	15	106	270	120	10	26	411	5563	514	32	27	330	1512	357	29	12	49	139	50	14	276	0	82	10000	1	8	22.975
0	6	21	9	1	17	106	273	118	17	34	443	5603	496	41	19	336	1454	376	46	8	60	95	54	12	285	0	70	10000	1	8	22.525
3	9	14	17	3	18	114	247	131	13	38	418	5502	553	29	34	312	1538	386	32	7	62	108	60	6	249	0	97	10000	1	8	22.075
3	11	15	24	3	18	131	234	120	20	39	447	5450	542	46	29	345	1501	388	38	6	49	132	49	10	268	0	82	10000	1	8	21.625
3	7	33	15	1	9	132	248	119	17	37	408	5601	482	44	34	331	1483	387	41	2	55	121	50	6	250	0	84	10000	1	8	21.175
1	5	22	20	2	13	103	277	130	17	28	440	5448	555	34	23	340	1471	435	36	7	59	112	66	6	266	0	84	10000	1	8	20.725
3	14	25	21	3	12	114	271	125	16	26	439	5445	571	42	29	340	1459	422	31	7	62	109	65	10	269	0	70	10000	1	8	20.275
1	15	32	12	2	12	139	256	146	18	38	472	5374	544	32	31	360	1457	419	38	9	43	101	70	10	282	0	87	10000	1	8	19.825
3	16	35	15	4	11	128	308	135	14	33	440	5340	564	43	27	340	1513	410	34	4	66	103	60	14	263	0	77	10000	1	8	19.375
5	16	43	12	2	14	131	282	150	18	37	469	5249	546	40	21	377	1536	389	40	11	70	99	66	5	287	0	85	10000	1	8	18.925
3	16	25	18	6	13	123	267	137	18	31	447	5283	566	42	32	335	1536	426	47	10	55	133	67	6	262	0	96	10000	1	8	18.475
3	20	29	14	5	22	119	277	127	17	39	444	5135	597	41	35	389	1617	410	32	7	56	113	66	12	276	0	98	10000	1	8	18.025
3	18	36	24	5	11	130	291	131	7	35	460	5150	606	47	28	357	1582	414	53	9	53	111	63	5	284	0	87	10000	1	8	17.575
5	16	27	23	3	17	141	315	159	13	32	508	5065	630	43	25	348	1548	447	42	7	58	124	72	8	242	0	82	10000	1	8	17.125
3	15	25	16	1	21	121	330	155	19	37	516	5013	610	34	37	372	1595	415	39	5	58	107	49	16	302	0	89	10000	1	8	16.675
4	12	31	15	3	11	134	307	181	29	40	523	4881	629	44	39	392	1636	410	42	7	50	138	54	13	278	0	97	10000	1	8	16.225
3	16	29	23	3	15	137	334	136	19	47	498	4833	655	51	35	352	1642	460	48	11	68	129	67	4	302	0	83	10000	1	8	15.775
3	13	41	23	6	19	139	351	143	31	29	524	4704	625	56	33	398	1679	468	59	10	57	120	59	12	296	0	102	10000	1	8	15.325
2	12	34	14	7	17	149	313	178	18	33	542	4671	653	50	26	406	1690	466	36	9	60	126	64	7	312	0	105	10000	1	8	14.875
4	19	19	15	4	16	143	333	174	18	45	510	4644	676	53	34	424	1669	460	40	10	49	139	65	9	324	0	104	10000	1	8	14.425
1	20	36	17	5	11	171	359	196	16	29	519	4570	667	41	28	433	1696	452	40	11	52	139	77	10	307	0	97	10000	1	8	13.975
4	18	24	8	4	15	146	351	156	21	34	540	4573	674	53	44	402	1741	463	37	6	67	133	66	14	300	0	106	10000	1	8	13.525
3	21	19	21	2	12	144	360	157	23	31	553	4491	666	52	34	427	1723	496	42	8	79	151	70	12	298	0	105	10000	1	8	13.075
2	9	22	21	3	20	131	328	187	34	39	540	4533	690	49	35	421	1712	471	42	7	68	115	54	9	350	0	108	10000	1	8	12.625
3	16	40	14	5	16	146	358	180	22	49	533	4395	696	66	41	408	1758	501	47	12	68	138	72	7	323	0	86	10000	1	8	12.175
5	21	35	22	5	28	170	353	199	26	42	553	4396	696	48	35	404	1671	499	36	5	61	140	67	15	347	0	121	10000	1	8	11.725
6	20	31	16	4	11	150	354	175	36	54	553	4387	694	46	39	421	1734	466	44	14	60	161	76	10	323	0	115	10000	1	8	11.275
1	21	35	20	6	18	144	346	199	22	44	568	4310	724	53	34	382	1720	503	47	8	76	160	68	4	375	0	112	10000	1	8	10.825
4	20	36	19	2	14	153	343	175	23	45	579	4316	720	47	31	413	1774	493	42	9	68	143	75	16	333	0	107	10000	1	8	10.375
1	29	30	26	5	24	161	373	194	28	37	554	4191	726	48	42	427	1809	497	43	9	62	165	76	15	310	0	118	10000	1	8	9.925
2	26	26	21	1	18	154	382	171	24	44	603	4202	695	48	41	462	1725	514	53	5	78	138	85	13	348	0	121	10000	1	8	9.475
5	20	33	28	5	15	162	366	183	28	47	631	4223	760	54	38	444	1751	468	45	5	82	141	65	11	303	0	87	10000	1	8	9.025
