100	
2	16	32	19	3	10	104	272	170	19	29	352	4954	785	66	20	291	1537	594	57	3	42	139	78	13	294	0	99	10000	4	8	24.775
0	13	31	21	4	12	110	296	177	25	29	359	4910	822	68	27	275	1568	549	36	7	48	128	89	13	293	0	90	10000	4	8	24.325
6	19	27	15	1	13	102	294	176	27	33	333	4992	787	77	27	284	1538	527	59	14	43	127	83	8	303	0	85	10000	4	8	23.875
1	15	23	26	7	16	102	300	163	19	24	331	4970	806	65	25	273	1544	560	54	9	38	131	79	12	296	0	111	10000	4	8	23.425
2	9	25	13	2	12	89	286	168	21	25	359	5063	827	71	19	275	1549	540	46	2	42	112	75	13	269	0	86	10000	4	8	22.975
3	12	21	18	4	8	83	290	215	22	27	363	4910	851	62	24	279	1478	599	42	4	62	119	87	13	301	0	103	10000	4	8	22.525
1	15	21	21	5	9	107	327	179	18	26	357	4900	848	75	18	275	1565	533	48	6	48	131	78	12	289	0	88	10000	4	8	22.075
0	12	40	18	3	15	93	285	173	23	29	361	4908	808	76	24	273	1579	565	63	5	61	118	79	8	294	0	87	10000	4	8	21.625
1	12	27	20	6	10	88	283	183	26	27	385	4935	801	52	19	294	1517	609	52	8	45	120	60	12	311	0	97	10000	4	8	21.175
6	17	26	17	5	15	113	307	197	22	30	358	4777	809	59	18	324	1640	600	37	4	41	110	74	14	296	0	84	10000	4	8	20.725
3	13	28	16	4	11	95	302	184	27	26	346	4868	827	51	23	284	1635	566	48	7	49	105	80	22	296	0	84	10000	4	8	20.275
5	9	19	18	6	12	96	333	207	29	29	347	4782	819	67	20	303	1588	576	39	7	60	122	84	13	304	0	106	10000	4	8	19.825
4	9	40	18	1	12	108	290	163	24	34	382	4781	882	64	24	265	1575	598	55	3	40	135	82	17	294	0	100	10000	4	8	19.375
4	14	17	13	1	24	113	307	200	35	29	387	4728	855	43	25	316	1625	555	54	5	47	113	85	11	283	0	111	10000	4	8	18.925
1	17	24	21	4	10	132	325	195	14	22	389	4706	837	65	26	307	1604	566	56	6	59	142	67	3	290	0	112	10000	4	8	18.475
2	14	34	23	2	9	113	317	184	17	27	378	4723	849	63	19	322	1609	552	68	8	48	119	71	9	316	0	104	10000	4	8	18.025
1	9	27	18	7	10	122	321	195	23	26	402	4604	849	69	38	330	1592	587	43	9	52	155	79	11	314	0	107	10000	4	8	17.575
4	10	33	23	4	14	124	306	188	16	38	374	4587	877	62	18	291	1672	598	53	7	49	135	78	14	327	0	98	10000	4	8	17.125
9	13	25	19	4	15	113	291	200	30	24	371	4597	917	73	16	330	1650	556	48	9	56	142	82	15	306	0	89	10000	4	8	16.675
