50	
0	0	2	2	0	0	5	110	81	4	0	52	4642	2225	19	0	46	1599	1066	18	0	5	31	26	1	4	62	0	10000	11.5	8.5	24.55
0	0	4	4	0	0	5	106	96	2	0	46	4577	2276	19	1	39	1635	1015	14	0	1	35	29	2	6	88	0	10000	11.5	8.5	23.65
0	0	0	4	0	0	4	117	82	6	0	53	4591	2297	16	0	34	1562	1065	17	0	3	30	24	1	9	85	0	10000	11.5	8.5	22.75
0	0	4	4	0	1	8	108	94	4	0	43	4519	2344	24	0	28	1596	1061	19	0	2	24	25	2	10	80	0	10000	11.5	8.5	21.85
0	0	2	3	0	0	6	104	85	4	2	43	4645	2208	28	1	29	1648	1033	16	1	2	33	25	1	15	66	0	10000	11.5	8.5	20.95
0	0	3	2	0	0	9	110	99	3	2	37	4580	2225	13	1	52	1627	1075	18	0	1	28	29	4	8	74	0	10000	11.5	8.5	20.05
0	1	0	0	0	0	8	115	103	2	1	37	4531	2250	33	1	33	1610	1081	19	0	8	40	40	3	5	79	0	10000	11.5	8.5	19.15
0	1	3	1	0	0	6	124	120	5	1	54	4613	2163	24	2	34	1661	1011	18	0	0	38	26	0	9	86	0	10000	11.5	8.5	18.25
0	0	2	2	0	0	8	122	92	6	0	42	4506	2286	26	0	45	1596	1066	23	0	3	50	27	1	6	91	0	10000	11.5	8.5	17.35
0	1	2	1	0	1	9	127	101	1	1	43	4482	2296	28	0	39	1622	1046	28	0	1	30	28	3	8	102	0	10000	11.5	8.5	16.45
0	1	0	2	0	0	6	107	103	6	0	36	4604	2234	28	0	39	1595	1013	30	0	8	38	29	3	11	107	0	10000	11.5	8.5	15.55
0	1	7	2	1	0	6	119	99	7	0	51	4537	2197	39	1	42	1601	1057	29	0	3	49	33	3	9	107	0	10000	11.5	8.5	14.65
0	4	1	3	1	1	6	122	107	8	1	54	4389	2308	19	0	46	1692	1024	18	0	3	37	37	3	10	106	0	10000	11.5	8.5	13.75
