2048
3919
   0    0    0    2
   1    0    1    2
   2    0    2    2
   3    0    3    2
   4    0    4    2
   5    0    5    2
   6    0    6    2
   7    0    7    2
   8    0    8    2
   9    0    9    2
  10    0   10    2
  11    0   11    2
  12    0   12    2
  13    0   13    2
  14    0   14    2
  15    0   15    2
  16    0   16    2
  17    0   17    2
  18    0   18    2
  19    0   19    2
  20    0   20    2
  21    0   21    2
  22    0   22    2
  23    0   23    2
  24    0   24    2
  25    0   25    2
  26    0   26    2
  27    0   27    2
  28    0   28    2
  29    0   29    2
  30    0   30    2
  31    0   31    2
  32    0   32    2
  33    0   33    2
  34    0   34    2
  35    0   35    2
  36    0   36    2
  37    0   37    2
  38    0   38    2
  39    0   39    2
  40    0   40    2
  41    0   41    2
  42    0   42    2
  43    0   43    2
  44    0   44    2
  45    0   45    2
  46    0   46    2
  47    0   47    2
  48    0   48    2
  49    0   49    2
  50    0   50    2
  51    0   51    2
  52    0   52    2
  53    0   53    2
  54    0   54    2
  55    0   55    2
  56    0   56    2
  57    0   57    2
  58    0   58    2
  59    0   59    2
  60    0   60    2
  61    0   61    2
  62    0   62    2
  63    0   63    2
  64    0   64    2
  65    0   65    2
  66    0   66    2
  67    0   67    2
  68    0   68    2
  69    0   69    2
  70    0   70    2
  71    0   71    2
  72    0   72    2
  73    0   73    2
  74    0   74    2
  75    0   75    2
  76    0   76    2
  77    0   77    2
  78    0   78    2
  79    0   79    2
  80    0   80    2
  81    0   81    2
  82    0   82    2
  83    0   83    2
  84    0   84    2
  85    0   85    2
  86    0   86    2
  87    0   87    2
  88    0   88    2
  89    0   89    2
  90    0   90    2
  91    0   91    2
  92    0   92    2
  93    0   93    2
  94    0   94    2
  95    0   95    2
  96    0   96    2
  97    0   97    2
  98    0   98    2
  99    0   99    2
 100    0  100    2
 101    0  101    2
 102    0  102    2
 103    0  103    2
 104    0  104    2
 105    0  105    2
 106    0  106    2
 107    0  107    2
 108    0  108    2
 109    0  109    2
 110    0  110    2
 111    0  111    2
 112    0  112    2
 113    0  113    2
 114    0  114    2
 115    0  115    2
 116    0  116    2
 117    0  117    2
 118    0  118    2
 119    0  119    2
 120    0  120    2
 121    0  121    2
 122    0  122    2
 123    0  123    2
 124    0  124    2
 125    0  125    2
 126    0  126    2
 127    0  127    2
2048    0 2048    2
2049    0 2049    2
2050    0 2050    2
2051    0 2051    2
2052    0 2052    2
2053    0 2053    2
2054    0 2054    2
2055    0 2055    2
2056    0 2056    2
2057    0 2057    2
2058    0 2058    2
2059    0 2059    2
2060    0 2060    2
2061    0 2061    2
2062    0 2062    2
2063    0 2063    2
2064    0 2064    2
2065    0 2065    2
2066    0 2066    2
2067    0 2067    2
2068    0 2068    2
2069    0 2069    2
2070    0 2070    2
2071    0 2071    2
2072    0 2072    2
2073    0 2073    2
2074    0 2074    2
2075    0 2075    2
2076    0 2076    2
2077    0 2077    2
2078    0 2078    2
2079    0 2079    2
2080    0 2080    2
2081    0 2081    2
2082    0 2082    2
2083    0 2083    2
2084    0 2084    2
2085    0 2085    2
2086    0 2086    2
2087    0 2087    2
2088    0 2088    2
2089    0 2089    2
2090    0 2090    2
2091    0 2091    2
2092    0 2092    2
2093    0 2093    2
2094    0 2094    2
2095    0 2095    2
2096    0 2096    2
2097    0 2097    2
2098    0 2098    2
2099    0 2099    2
2100    0 2100    2
2101    0 2101    2
2102    0 2102    2
2103    0 2103    2
2104    0 2104    2
2105    0 2105    2
2106    0 2106    2
2107    0 2107    2
2108    0 2108    2
2109    0 2109    2
2110    0 2110    2
2111    0 2111    2
2112    0 2112    2
2113    0 2113    2
2114    0 2114    2
2115    0 2115    2
2116    0 2116    2
2117    0 2117    2
2118    0 2118    2
2119    0 2119    2
2120    0 2120    2
2121    0 2121    2
2122    0 2122    2
2123    0 2123    2
2124    0 2124    2
2125    0 2125    2
2126    0 2126    2
2127    0 2127    2
2128    0 2128    2
2129    0 2129    2
2130    0 2130    2
2131    0 2131    2
2132    0 2132    2
2133    0 2133    2
2134    0 2134    2
2135    0 2135    2
2136    0 2136    2
2137    0 2137    2
2138    0 2138    2
2139    0 2139    2
2140    0 2140    2
2141    0 2141    2
2142    0 2142    2
2143    0 2143    2
2144    0 2144    2
2145    0 2145    2
2146    0 2146    2
2147    0 2147    2
2148    0 2148    2
2149    0 2149    2
2150    0 2150    2
2151    0 2151    2
2152    0 2152    2
2153    0 2153    2
2154    0 2154    2
2155    0 2155    2
2156    0 2156    2
2157    0 2157    2
2158    0 2158    2
2159    0 2159    2
2160    0 2160    2
2161    0 2161    2
2162    0 2162    2
2163    0 2163    2
2164    0 2164    2
2165    0 2165    2
2166    0 2166    2
2167    0 2167    2
2168    0 2168    2
2169    0 2169    2
2170    0 2170    2
2171    0 2171    2
2172    0 2172    2
2173    0 2173    2
2174    0 2174    2
2175    0 2175    2
 128   11   28    0
 129   11   28    1
 130   11   29    0
 131   11   29    1
 132   10   28    0
 133   10   28    1
 134   10   29    0
 135   10   29    1
 136    8   29    1
 137    8   29    0
 138    8   28    1
 139    8   28    0
 140    9   29    1
 141    9   29    0
 142    9   28    1
 143    9   28    0
 160    3   28    0
 161    3   28    1
 162    3   29    0
 163    3   29    1
 164    2   28    0
 165    2   28    1
 166    2   29    0
 167    2   29    1
 168    0   29    1
 169    0   29    0
 170    0   28    1
 171    0   28    0
 172    1   29    1
 173    1   29    0
 174    1   28    1
 175    1   28    0
 176    4   28    0
 177    4   28    1
 178    4   29    0
 179    4   29    1
 180    5   28    0
 181    5   28    1
 182    5   29    0
 183    5   29    1
 184    7   29    1
 185    7   29    0
 186    7   28    1
 187    7   28    0
 188    6   29    1
 189    6   29    0
 190    6   28    1
 191    6   28    0
 192   12   28    0
 193   12   28    1
 194   12   29    0
 195   12   29    1
 196   13   28    0
